order_id,customer_id,product_id,order_date,quantity,unit_price,payment_method,order_status
ORD-00919,CUST-00401,PROD-0027,2025-07-28,1,99.00,PayPal,Delivered
ORD-00920,CUST-00402,PROD-0041,2025-07-28,1,12.99,Debit Card,Delivered
ORD-00921,CUST-00421,PROD-0036,2025-07-28,2,11.50,Apple Pay,Delivered
ORD-00922,CUST-00175,PROD-0046,2025-07-29,3,17.99,Credit Card,Delivered
ORD-00923,CUST-00267,PROD-0032,2025-07-29,1,14.99,PayPal,Delivered
ORD-00924,CUST-00495,PROD-0038,2025-07-29,1,34.99,Credit Card,Refunded
ORD-00925,CUST-00451,PROD-0043,2025-07-29,1,34.99,Apple Pay,Delivered
ORD-00926,CUST-00184,PROD-0004,2025-07-29,1,44.99,Klarna,Delivered
ORD-00927,CUST-00251,PROD-0004,2025-07-29,5,44.99,Klarna,Cancelled
ORD-00928,CUST-00443,PROD-0003,2025-07-29,1,39.99,Debit Card,Delivered
ORD-00929,CUST-00227,PROD-0014,2025-07-30,3,179.00,Gift Card,Delivered
ORD-00930,CUST-00305,PROD-0019,2025-07-30,2,24.00,Debit Card,Returned
ORD-00931,CUST-00209,PROD-0044,2025-07-30,1,42.00,Apple Pay,Delivered
ORD-00932,CUST-00350,PROD-0024,2025-07-31,2,19.99,Debit Card,Cancelled
ORD-00933,CUST-00178,PROD-0020,2025-07-31,5,89.00,Credit Card,Delivered
ORD-00934,CUST-00436,PROD-0026,31-07-2025,1,74.99,Debit Card,Delivered
ORD-00935,CUST-00117,PROD-0017,2025-07-31,1,55.00,PayPal, Delivered
ORD-00936,CUST-00402,PROD-0022,2025-07-31,3,12.99,Credit Card,Complete
ORD-00937,CUST-00090,PROD-0048,2025-07-31,1,9.49,Apple Pay,Delivered
ORD-00938,CUST-00444,PROD-0044,2025-07-31,2,42.00,Credit Card,Delivered
ORD-00939,CUST-00444,PROD-0042,2025-07-31,2,26.99,Debit Card,Delivered
ORD-00940,CUST-00134,PROD-0024,2025-07-31,2,19.99,Credit Card,Cancelled
ORD-00941,CUST-00483,PROD-0049,2025-08-01,,29.99,Debit Card,Delivered
ORD-00942,CUST-00056,PROD-0042,2025-08-01,1,26.99,Debit Card,Delivered
ORD-00943,CUST-00366,PROD-0038,2025-08-01,1,34.99,Credit Card,Cancelled
ORD-00944,CUST-00132,PROD-0024,2025-08-01,1,19.99,PayPal,Delivered
ORD-00945,CUST-00287,PROD-0017,2025-08-01,1,55.00,Credit Card,Delivered
ORD-00946,CUST-00490,PROD-0041,01/08/2025,2,12.99,Credit Card,Delivered
ORD-00947,CUST-00059,PROD-0045,2025-08-01,1,13.99,Unknown,Delivered
ORD-00948,CUST-00081,PROD-0009,2025-08-01,1,32.50,Credit Card,Cancelled
ORD-00949,CUST-00425,PROD-0018,2025-08-01,1,79.99,PayPal,Delivered
ORD-00950,CUST-00041,PROD-0032,2025-08-01,1,14.99,Apple Pay,Refunded
ORD-00951,CUST-00328,PROD-0046,2025-08-01,1,17.99,Apple Pay,Delivered
ORD-00952,,PROD-0046,2025-08-02,4,17.99,Debit Card,Delivered
ORD-00953,CUST-00298,PROD-0002,2025-08-02,1,24.99,Apple Pay,Delivered
ORD-00954,CUST-00230,PROD-0031,2025-08-02,3,8.99,Debit Card,Delivered
ORD-00955,CUST-00350,PROD-0018,2025-08-02,1,79.99,CREDIT CARD,Delivered
ORD-00956,CUST-00248,PROD-0038,2025-08-02,1,34.99,Credit Card,Delivered
ORD-00957,CUST-00300,PROD-0041,2025-08-03,1,12.99,Debit Card,Returned
ORD-00958,CUST-00422,PROD-0047,2025-08-03,3,23.99,PayPal,Delivered
ORD-00959,CUST-00040,PROD-0040,2025-08-03,1,27.50,PayPal,Delivered
ORD-00960,CUST-00096,PROD-0038,2025-08-03,3,34.99,PayPal,Delivered
ORD-00961,CUST-00492,PROD-0007,2025-08-03,1,89.99,Credit Card,Delivered
ORD-00962,CUST-00417,PROD-0017,2025-08-04,3,55.00,Debit Card,Refunded
ORD-00963,CUST-00141,PROD-0088,2025-08-04,2,13.99,Debit Card,Delivered
ORD-00964,CUST-00284,PROD-0040,2025-08-04,1,27.50,Apple Pay,Delivered
ORD-00965,CUST-00549,PROD-0035,2025-08-04,2,18.99,Credit Card,Delivered
ORD-00966,CUST-00024,PROD-0017,2025-08-04,4,55.00,Apple Pay,Delivered
ORD-00967,CUST-00381,PROD-0008,2025-08-04,2,94.99,Debit Card,Returned
ORD-00968,CUST-00024,PROD-0046,2025-08-04,1,17.99,Credit Card,Delivered
ORD-00969,CUST-00165,PROD-0016,2025-08-04,3,21.99,Debit Card,Delivered
ORD-00970,CUST-00217,PROD-0035,2025-08-05,2,18.99,PayPal,Delivered
ORD-00971,CUST-00051,PROD-0035,2025-08-05,2,18.99,PayPal,Delivered
ORD-00972,CUST-00195,PROD-0050,2025-08-05,1,21.00,Credit Card,Delivered
ORD-00973,CUST-00329,PROD-0035,2025-08-05,0,18.99,Credit Card,Refunded
ORD-00974,CUST-00301,PROD-0046,2025-08-05,2,17.99,PayPal,Delivered
ORD-00975,CUST-00409,PROD-0046,2025-08-06,1,17.99,Debit Card,Delivered
ORD-00976,CUST-00238,PROD-0021,2025-08-06,1,38.00,Debit Card,Delivered
ORD-00977,CUST-00320,PROD-0039,2025-08-06,120,7.49,PayPal,Refunded
ORD-00978,CUST-00240,PROD-0048,2025-08-06,1,9.49,Apple Pay,Delivered
ORD-00979,CUST-00106,PROD-0040,2025-08-06,1,27.50,Credit Card,Delivered
ORD-00980,CUST-00051,PROD-0017,2025-08-06,2,55.00,Apple Pay,Delivered
ORD-00981,CUST-00023,PROD-0045,2025-08-07,2,13.99,Debit Card,Delivered
ORD-00982,CUST-00240,PROD-0041,2025-08-07,2,12.99,Debit Card,Delivered
ORD-00983,CUST-00083,PROD-0028,2025-08-07,4,9.99,Credit Card,Delivered
ORD-00984,CUST-00199,PROD-0017,2025-08-07,2,55.00,PayPal,Delivered
ORD-00985,CUST-00487,PROD-0022,2025-08-08,1,12.99,Credit Card,Delivered
ORD-00986,CUST-00240,PROD-0005,2025-08-08,1,129.00,Credit Card,Delivered
ORD-00987,CUST-00279,PROD-0018,2025-08-08,1,79.99,Debit Card,Delivered
ORD-00988,CUST-00332,PROD-0034,2025-08-08,1,29.99,Credit Card,Delivered
ORD-00989,CUST-00093,PROD-0046,2025-08-08,1,17.99,Debit Card,Delivered
ORD-00990,CUST-00247,PROD-0041,2025-08-08,1,12.99,Debit Card,Delivered
ORD-00805,CUST-00019,PROD-0029,2025-07-05,1,13.49,Credit Card,Delivered
ORD-00991,CUST-00472,PROD-0046,2025-08-09,1,17.99,Debit Card,Delivered
ORD-00992,CUST-00087,PROD-0008,2025-08-09,1,94.99,PayPal,Delivered
ORD-00993,CUST-00394,PROD-0002,2025-08-09,1,24.99,Credit Card,Delivered
ORD-00994,CUST-00379,PROD-0031,2025-08-09,4,8.99,Apple Pay,Delivered
ORD-00021,CUST-00345,PROD-0013,2025-01-05,3,18.50,Debit Card,Refunded 
ORD-00995,CUST-00096,PROD-0037,2025-08-09,1,16.99,Credit Card,Delivered
ORD-00996,CUST-00344,PROD-0046,2025-08-09,1,17.99,Apple Pay,Cancelled
ORD-00997,CUST-00030,PROD-0017,2025-08-09,1,55.00,PayPal,Cancelled
ORD-00998,CUST-00073,PROD-0036,2025-08-10,1,11.50,Debit Card,Returned
ORD-00999,CUST-00129,PROD-0040,2025-08-10,4,27.50,Debit Card,Delivered
ORD-01000,CUST-00072,PROD-0001,2025-08-10,4,59.99,Debit Card,Delivered
ORD-01001,CUST-00300,PROD-0007,2025-08-10,1,89.99,Apple Pay,Delivered
ORD-01002,CUST-00040,PROD-0031,2025-08-11,1,8.99,Credit Card,Delivered
ORD-01003,CUST-00141,PROD-0049,2025-08-11,1,29.99,Credit Card,Delivered
ORD-01004,CUST-00426,PROD-0036,2025-08-11,1,11.50,PayPal,Delivered
ORD-01005,CUST-00278,PROD-0016,2025-08-11,1,21.99,Credit Card,Delivered
ORD-01006,CUST-00302,PROD-0048,2025-08-11,1,9.49,Apple Pay,Delivered
ORD-01007,CUST-00330,PROD-0001,2025-08-11,1,59.99,Apple Pay,Delivered
ORD-01008,CUST-00493,PROD-0038,2025-08-12,3,34.99,Debit Card,Delivered
ORD-01009,CUST-00415,PROD-0004,2025-08-12,1,44.99,PayPal,Delivered
ORD-01010,CUST-00499,PROD-0050,2025-08-12,1,21.00,PayPal,Delivered
ORD-01011,CUST-00483,PROD-0009,2025-08-12,1,32.50,Gift Card,Returned
ORD-01012,CUST-00287,PROD-0026,2025-08-12,1,74.99,Credit Card,Cancelled
ORD-01013,CUST-00201,PROD-0041,2025-08-12,1,12.99,Klarna,Delivered
ORD-01014,CUST-00117,PROD-0026,2025-08-13,1,74.99,Apple Pay,Delivered
ORD-01015,CUST-00217,PROD-0027,2025-08-13,2,99.00,Credit Card,Delivered
ORD-01016,CUST-00487,PROD-0001,2025-08-13,2,59.99,Credit Card,Delivered
ORD-01017,CUST-00165,PROD-0039,2025-08-13,1,7.49,Debit Card,Delivered
ORD-01018,CUST-00188,PROD-0029,2025-08-13,3,13.49,PayPal,Delivered
ORD-01019,CUST-00199,PROD-0002,2025-08-13,1,24.99,PayPal,Returned
ORD-01160,CUST-00077,PROD-0029,2025-09-10,1,13.49,PayPal,Delivered
ORD-01020,CUST-00481,PROD-0043,2025-08-13,1,34.99,Debit Card,Delivered
ORD-01021,CUST-00287,PROD-0032,2025-08-13,1,14.99,Credit Card,Delivered
ORD-01022,CUST-00378,PROD-0026,2025-08-13,2,74.99,Credit Card,Delivered
ORD-01023,CUST-00042,PROD-0041,2025-08-14,1,12.99,Apple Pay,Delivered
ORD-01024,CUST-00149,PROD-0022,2025-08-14,5,12.99,debit card,Delivered
ORD-01025,CUST-00444,PROD-0008,2025-08-15,2,94.99,Debit Card,Delivered
ORD-01026,CUST-00033,PROD-0029,2025-08-15,2,13.49,Credit Card,Delivered
ORD-01027,CUST-00382,PROD-0043,2025-08-15,4,34.99,PayPal,Delivered
ORD-01028,CUST-00019,PROD-0019,2025-08-15,4,24.00,Klarna,Delivered
ORD-01029,CUST-00219,PROD-0016,2025-08-15,1,21.99,Credit Card,Delivred
ORD-01030,CUST-00021,PROD-0048,2025-08-15,1,9.49,Credit Card,Delivered
ORD-01031,CUST-00106,PROD-0020,2025-08-15,1,89.00,Debit Card,Delivered
ORD-01032,CUST-00245,PROD-0043,2025-08-15,3,34.99,Credit Card,Delivered
ORD-01033,CUST-00090,PROD-0024,2025-08-16,2,19.99,PayPal,Refunded
ORD-01034,CUST-00498,PROD-0010,2025-08-16,2,22.99,Debit Card,Delivered
ORD-01035,CUST-00234,PROD-0037,2025-08-16,1,16.99,Credit Card,Delivered
ORD-01036,CUST-00335,PROD-0007,2025-08-16,3,89.99,Credit Card,Delivered
ORD-01037,CUST-00417,PROD-0048,2025-08-17,1,9.49,PayPal,Delivered
ORD-01038,CUST-00102,PROD-0007,2025-08-17,1,89.99,PayPal,Delivered
ORD-01039,CUST-00496,PROD-0023,2025-08-17,1,19.50,PayPal,Delivered
ORD-01040,CUST-00345,PROD-0019,2025-08-17,2,24.00,Apple Pay,Delivered
ORD-01041,CUST-00328,PROD-0020,2025-08-17,1,89.00,Credit Card,Delivered
ORD-01042,CUST-00336,PROD-0018,2025-08-17,1,79.99,Credit Card,Unknown
ORD-01043,CUST-00072,PROD-0017,2025-08-17,,55.00,Apple Pay,Delivered
ORD-01044,CUST-00352,PROD-0043,2025-08-17,3,34.99,Debit Card,Delivered
ORD-01045,CUST-00488,PROD-0041,2025-08-18,1,12.99,Debit Card,Delivered
ORD-01046,CUST-00664,PROD-0032,2025-08-18,1,14.99,Debit Card,Delivered
ORD-01047,CUST-00239,PROD-0026,2025-08-18,4,74.99,PayPal,Refunded
ORD-01048,CUST-00247,PROD-0032,2025-08-19,1,14.99,,Delivered
ORD-01049,CUST-00414,PROD-0023,2025-08-19,1,19.50,Credit Card,Returned
ORD-01050,CUST-00349,PROD-0043,2025-08-19,1,34.99,Debit Card,Delivered
ORD-01051,CUST-00154,PROD-0017,2025-08-19,1,55.00,PayPal,Delivered
ORD-01052,CUST-00028,PROD-0048,2025-08-19,2,9.49,PayPal,Delivered
ORD-01053,CUST-00196,PROD-0045,2025-08-19,1,13.99,Credit Card,Delivered
ORD-01054,CUST-00019,PROD-0024,2025-08-20,1,19.99,Debit Card,Delivered
ORD-01055,CUST-00224,PROD-0005,2025-08-20,1,129.00,Debit Card,Returned
ORD-01056,CUST-00050,PROD-0041,2025-08-21,1,12.99,Debit Card,Delivered
ORD-01057,CUST-00250,PROD-0023,2025-08-22,1,19.50,PayPal,Delivered
ORD-01058,CUST-00317,PROD-0030,2025-08-22,1,27.99,Credit Card,Delivered
ORD-01059,CUST-00284,PROD-0023,2025-08-22,3,19.50,CREDIT CARD,Delivered
ORD-01060,CUST-00020,PROD-0009,2025-08-22,3,32.50,Debit Card,Cancelled
ORD-01061,CUST-00106,PROD-0037,2025-08-22,2,16.99,Credit Card,Delivered
ORD-01062,CUST-00312,PROD-0039,2025-08-23,4,7.49,Credit Card,Cancelled
ORD-01063,CUST-00173,PROD-0046,2025-08-24,1,17.99,PayPal,Delivered
ORD-01064,CUST-00182,PROD-0016,2025-08-24,1,21.99,Credit Card,Delivered
ORD-01065,CUST-00412,PROD-0029,2025-08-24,2,13.49,Credit Card,Cancelled
ORD-01066,CUST-00359,PROD-0029,2025-08-24,1,13.49,PayPal,Delivered
ORD-01067,CUST-00106,PROD-0043,2025-08-25,2,34.99,Debit Card,Delivered
ORD-01068,CUST-00102,PROD-0041,2025-08-25,3,12.99,Apple Pay,Delivered
ORD-01069,CUST-00328,PROD-0016,2025-08-25,1,21.99,Apple Pay,Cancelled
ORD-01070,CUST-00079,PROD-0024,2025-08-25,3,19.99,Klarna,Delivered
ORD-01071,CUST-00038,PROD-0041,2025-08-26,2,12.99,PayPal,Returned
ORD-01072,CUST-00173,PROD-0037,2025-08-27,1,16.99,Debit Card,Refunded
ORD-01073,CUST-00050,PROD-0009,2025-08-27,1,32.50,Gift Card,Delivered
ORD-01074,CUST-00437,PROD-0048,2025-08-27,1,9.49,Credit Card,Delivered
ORD-01075,CUST-00047,PROD-0036,2025-08-28,1,11.50,Credit Card,Delivered
ORD-01076,CUST-00209,PROD-0017,2025-08-28,1,55.00,Debit Card,Returned
ORD-01077,CUST-00461,PROD-0046,2025-08-28,1,17.99,Credit Card,Cancelled
ORD-01078,CUST-00155,PROD-0043,2025-08-28,2,34.99,Debit Card,Delivered
ORD-01079,CUST-00438,PROD-0041,2025-08-29,1,12.99,Debit Card,Delivered
ORD-01080,CUST-00065,PROD-0042,2025-08-29,1,26.99,PayPal,Delivered
ORD-00481,CUST-00008,PROD-0032,2025-04-28,1,14.99,Apple Pay,Returned
ORD-01081,CUST-00300,PROD-0005,2025-08-29,2,129.00,PayPal,Delivered
ORD-01082,CUST-00044,PROD-0026,2025-08-29,1,74.99,Debit Card,Delivered
ORD-01083,CUST-00449,PROD-0028,2025-08-29,1,9.99,Debit Card,Delivered
ORD-01084,CUST-00170,PROD-0028,2025-08-29,2,9.99,Apple Pay,Delivered
ORD-01085,CUST-00388,PROD-0007,2025-08-30,2,89.99,Credit Card,Delivered
ORD-01086,CUST-00333,PROD-0042,2025-08-30,1,26.99,Apple Pay,Delivered
ORD-01087,CUST-00149,PROD-0041,2025-08-30,1,12.99,Credit Card,Delivered
ORD-01088,CUST-00033,PROD-0021,2025-08-30,1,38.00,Klarna,Delivered
ORD-01089,CUST-00041,PROD-0029,2025-08-30,1,13.49,Debit Card,Delivered
ORD-01090,CUST-00138,PROD-0046,2025-08-30,2,17.99,Apple Pay,Delivered
ORD-01091,CUST-00329,PROD-0004,2025-08-30,2,44.99,Debit Card,Delivered
ORD-01092,CUST-00004,PROD-0018,2025-08-31,2,79.99,Credit Card,Cancelled
ORD-01093,CUST-00383,PROD-0041,2025-08-31,1,12.99,Cheque,Delivered
ORD-01094,CUST-00440,PROD-0037,2025-08-31,1,16.99,Debit Card,Delivered
ORD-01095,CUST-00317,PROD-0017,2025-08-31,2,55.00,Debit Card,Delivered
ORD-01096,CUST-00179,PROD-0048,2025-08-31,2,9.49,Apple Pay,Delivered
ORD-01097,CUST-00482,PROD-0041,2025-08-31,2,12.99,Debit Card,Delivered
ORD-01098,CUST-00257,PROD-0002,2025-09-01,1,24.99,Klarna,cancelled
ORD-01099,CUST-00195,PROD-0038,2025-09-01,1,34.99,PayPal,Delivered
ORD-01100,CUST-00296,PROD-0002,2025-09-01,1,24.99,Apple Pay,Delivered
ORD-01101,CUST-00129,PROD-0028,2025-09-01,1,9.99,Credit Card,Returned
ORD-01102,CUST-00050,PROD-0016,2025-09-01,1,21.99,Gift Card,Delivered
ORD-01103,CUST-00027,PROD-0041,2025-09-01,1,12.99,Klarna,Delivered
ORD-01104,CUST-00434,PROD-0018,2025-09-01,1,79.99,Gift Card,delivered
ORD-01105,CUST-00132,PROD-0007,2025-09-01,1,89.99,PayPal,Delivered
ORD-01106,CUST-00141,PROD-0046,2025-09-02,2,17.99,Credit Card,Delivered
ORD-01107,CUST-00085,PROD-0029,2025-09-02,2,13.49,Debit Card,Returned
ORD-01108,CUST-00193,PROD-0041,02/09/2025,1,12.99,Credit Card,Returned
ORD-01109,CUST-00216,PROD-0046,2025-09-02,1,17.99,Klarna,Refunded
ORD-01110,CUST-00351,PROD-0007,2025-09-02,1,89.99,Apple Pay,Cancelled
ORD-01111,CUST-00083,PROD-0005,2025-09-02,2,129.00,Klarna,Delivered
ORD-01112,CUST-00391,PROD-0024,2025-09-02,2,19.99,Gift Card,Delivered
ORD-01113,CUST-00378,PROD-0047,2025-09-02,2,23.99,Credit Card,Delivered
ORD-01114,CUST-00129,PROD-0018,2025-09-02,1,79.99,Apple Pay,Refunded
ORD-01115,CUST-00292,PROD-0007,2025-09-03,5,89.99,Debit Card,Returned
ORD-01116,CUST-00043,PROD-0041,2025-09-03,1,12.99,Klarna,Delivered
ORD-01117,CUST-00140,PROD-0047,2025-09-03,1,23.99,PayPal,Delivered
ORD-01118,CUST-00305,PROD-0041,2025-09-03,2,12.99,Debit Card,Delivered
ORD-01119,CUST-00087,PROD-0023,2025-09-03,2,19.50,PayPal,Delivered
ORD-01120,CUST-00445,PROD-0021,2025-09-04,1,38.00,Credit Card,Returned
ORD-01121,CUST-00121,PROD-0025,2025-09-04,2,17.99,PayPal,Delivered
ORD-01122,CUST-00065,PROD-0044,2025-09-04,2,42.00,PayPal,Delivred
ORD-01123,CUST-00497,PROD-0040,2025-09-04,1,27.50,Credit Card,Delivered
ORD-01124,CUST-00143,PROD-0048,2025-09-04,1,9.49,Debit Card,Delivered
ORD-01125,CUST-00092,PROD-0029,2025-02-30,1,13.49,Credit Card,Delivered
ORD-01126,CUST-00218,PROD-0049,2025-09-04,1,29.99,Credit Card,Delivered
ORD-01127,CUST-00431,PROD-0018,2025-09-05,3,79.99,Gift Card,Refunded
ORD-01128,CUST-00197,PROD-0047,2025-09-05,1,23.99,Klarna,Delivered
ORD-01129,CUST-00221,PROD-0007,2025-09-05,2,89.99,Apple Pay,Delivered
ORD-01130,CUST-00305,PROD-0007,2025-09-06,1,89.99,Debit Card,Delivered
ORD-01131,CUST-00495,PROD-0017,2025-09-06,1,55.00,Credit Card,Delivered
ORD-01132,CUST-00196,PROD-0040,2025-09-06,1,27.50,Debit Card,Delivered
ORD-01133,CUST-00473,PROD-0043,2025-09-06,1,34.99,Credit Card,Delivered
ORD-01134,CUST-00404,PROD-0016,2025-09-06,2,21.99,Gift Card,Delivered
ORD-01135,CUST-00382,PROD-0044,2025-09-06,1,42.00,PayPal,Delivered
ORD-01136,CUST-00186,PROD-0040,2025-09-07,3,27.50,Apple Pay,Cancelled
ORD-01137,CUST-00124,PROD-0029,2025-09-07,2,13.49,Credit Card,delivered
ORD-01138,CUST-00051,PROD-0014,2025-09-07,1,179.00,Credit Card ,Delivered
ORD-01139,CUST-00238,PROD-0017,2025-09-07,1,55.00,Apple Pay,Refunded
ORD-01140,CUST-00209,PROD-0032,2025-09-07,1,14.99,Klarna,Refunded
ORD-01141,CUST-00019,PROD-0041,2025-09-08,1,12.99,Debit Card,Delivered
ORD-01142,CUST-00444,PROD-0041,2025-09-08,1,12.99,Gift Card,Refunded
ORD-01143,CUST-00306,PROD-0035,2025-09-08,1,18.99,Debit Card,Delivered
ORD-01144,CUST-00248,PROD-0006,2025-09-08,1,14.99,Credit Card,Delivered
ORD-01145,CUST-00401,PROD-0017,2025-09-08,2,55.00,Credit Card,Delivered
ORD-01146,CUST-00338,PROD-0041,09/09/2025,3,12.99,Debit Card,Delivered
ORD-01147,CUST-00334,PROD-0046,2025-09-09,1,17.99,PayPal,Delivered
ORD-01148,CUST-00083,PROD-0025,2025-09-09,2,17.99,PayPal,Delivered
ORD-01149,CUST-00301,PROD-0036,2025-09-09,2,11.50,Debit Card,Delivered
ORD-01150,CUST-00162,PROD-0040,2025-09-09,4,27.50,Debit Card,Delivered
ORD-01151,CUST-00186,PROD-0035,2025-09-09,3,18.99,Credit Card,Delivered
ORD-01152,CUST-00452,PROD-0008,2025-09-09,1,94.99,Debit Card,Delivered
ORD-01153,CUST-00212,PROD-0041,2025-09-09,1,12.99,PayPal,Cancelled
ORD-01738,CUST-00234,PROD-0002,2025-11-30,1,24.99,apple pay,Refunded
ORD-01154,CUST-00153,PROD-0026,2025-09-10,5,74.99,Debit Card,Delivered
ORD-01155,CUST-00279,PROD-0033,2025-09-10,1,24.00,Debit Card,Refunded
ORD-01156,CUST-00136,PROD-0005,2025-09-10,1,129.00,PayPal,Delivered
ORD-01157,CUST-00496,PROD-0028,2025-09-10,1,9.99,Apple Pay,Delivered
ORD-01158,CUST-00234,PROD-0041,2025-09-10,1,12.99,PayPal,Delivered
ORD-01159,CUST-00331,PROD-0050,2025-09-10,1,21.00,Klarna,Returned
ORD-01160,CUST-00077,PROD-0029,2025-09-10,1,13.49,PayPal,Delivered
ORD-01161,CUST-00353,PROD-0046,2025-09-11,2,17.99,Credit Card,Delivered
ORD-01162,CUST-00126,PROD-0024,11/09/2025,1,19.99,Debit Card,Delivered
ORD-01163,CUST-00006,PROD-0041,2025-09-11,1,12.99,Apple Pay,Delivered
ORD-01164,CUST-00401,PROD-0028,2025-09-11,2,9.99,Credit Card,Delivered
ORD-01165,CUST-00246,PROD-0038,2025-09-11,2,34.99,PayPal,delivered
ORD-01166,CUST-00334,PROD-0002,2025-09-11,1,24.99,Debit Card,Delivered
ORD-01167,CUST-00161,PROD-0001,2025-09-11,3,59.99,Credit Card,Delivered
ORD-01168,CUST-00479,PROD-0041,2025-09-12,1,12.99,Credit Card,Delivered
ORD-01169,CUST-00044,PROD-0040,2025-09-12,1,27.50,Credit Card,Delivered
ORD-01170,CUST-00187,PROD-0002,2025-09-12,2,24.99,Apple Pay,Delivered
ORD-01171,CUST-00085,PROD-0041,2025-09-12,2,12.99,Credit Card,Delivered
ORD-01172,CUST-00057,PROD-0039,2025-09-12,2,7.49,Credit Card,Delivered
ORD-01173,CUST-00062,PROD-0005,2025-09-12,2,129.00,Credit Card,Delivered
ORD-01174,CUST-00061,PROD-0043,2025-09-12,2,34.99,PayPal,Delivered
ORD-01175,CUST-00196,PROD-0012,2025-09-13,4,15.99,Debit Card,Delivered
ORD-01176,CUST-00173,PROD-0001,2025-09-13,3,59.99,PayPal,Delivered
ORD-01177,CUST-00417,PROD-0044,2025-09-13,1,42.00,Credit Card,Returned
ORD-01178,CUST-00122,PROD-0027,2025-09-13,1,99.00,PayPal,Delivered
ORD-01179,CUST-00209,PROD-0046,2025-09-13,2,17.99,PayPal,Delivered
ORD-01045,CUST-00488,PROD-0041,2025-08-18,1,12.99,Debit Card,Delivered
ORD-01180,CUST-00409,PROD-0028,2025-09-13,4,9.99,Credit Card,Cancelled
ORD-01181,CUST-00105,PROD-0001,2025-09-13,1,59.99,PayPal,Refunded
ORD-01182,CUST-00023,PROD-0047,2025-09-13,1,23.99,PayPal,Delivered
ORD-01183,CUST-00029,PROD-0018,2025-09-14,1,79.99,Debit Card,Returned
ORD-01184,CUST-00090,PROD-0006,2025-09-14,1,14.99,PayPal,Delivered
ORD-01185,CUST-00026,PROD-0020,2025-09-14,1,89.00,Apple Pay,Delivered
ORD-01186,CUST-00300,PROD-0033,2025-09-14,1,24.00,Debit Card,Delivered
ORD-01187,CUST-00335,PROD-0018,2025-09-14,5,79.99,Debit Card,Delivered
ORD-01188,CUST-00447,PROD-0025,2025-09-15,1,17.99,PayPal,Returned
ORD-01189,CUST-00270,PROD-0044,2025-09-15,1,42.00,Apple Pay,Delivered
ORD-01190,CUST-00382,PROD-0046,2025-09-15,2,17.99,Gift Card,Delivered
ORD-01191,CUST-00202,PROD-0014,2025-09-15,1,179.00,Apple Pay,Delivered
ORD-01192,CUST-00444,PROD-0046,2025-09-15,2,17.99,Credit Card,Delivered
ORD-01193,CUST-00204,PROD-0024,2025-09-16,2,19.99,Klarna,Delivered
ORD-01194,CUST-00137,PROD-0021,2025-09-16,3,38.00,PayPal,Delivered
ORD-01195,CUST-00337,PROD-0048,2025-09-16,3,9.49,Credit Card,Delivered
ORD-01196,CUST-00023,PROD-0028,2025-09-16,1,9.99,Debit Card,Delivered
ORD-01197,CUST-00051,PROD-0041,2025-09-16,1,12.99,PayPal,Delivered
ORD-01198,CUST-00074,PROD-0024,2025-09-17,4,19.99,Credit Card,Delivered
ORD-01199,CUST-00215,PROD-0006,2025-09-17,1,14.99,Debit Card,Returned
ORD-01200,CUST-00162,PROD-0039,2025-09-18,2,7.49,,Delivered
ORD-01201,CUST-00014,PROD-0032,2025-09-18,1,14.99,Credit Card,Cancelled
ORD-01202,CUST-00050,PROD-0039,2025-09-19,1,7.49,Klarna,Delivered
ORD-01203,CUST-00083,PROD-0035,2025-09-19,1,18.99,Debit Card,Delivered
ORD-01204,CUST-00196,PROD-0049,2025-09-20,1,29.99,Debit Card,Delivered
ORD-01205,CUST-00023,PROD-0045,2025-09-20,1,13.99,Debit Card,Returned
ORD-01206,CUST-00106,PROD-0012,2025-09-20,1,15.99,Credit Card,DELIVERED
ORD-01207,CUST-00391,PROD-0012,2025-09-20,1,15.99,Apple Pay,Delivered
ORD-01208,CUST-00304,PROD-0043,2025-09-20,1,34.99,Gift Card,Delivered
ORD-01209,CUST-00245,PROD-0050,2025-09-21,1,21.00,Debit Card,Refunded
ORD-01210,CUST-00277,PROD-0001,2025-09-21,1,59.99,Credit Card,Delivered
ORD-01211,CUST-00219,PROD-0029,2025-09-22,1,13.49,Debit Card,Delivered
ORD-01212,CUST-00260,PROD-0036,2025-09-22,1,11.50,Apple Pay,Delivered
ORD-01213,,PROD-0008,2025-09-22,1,94.99,Debit Card,Delivered
ORD-01961,CUST-00071,PROD-0036,2025-12-27,1,11.50,Debit Card,Pending
ORD-01214,CUST-00164,PROD-0043,2025-09-22,1,34.99,Credit Card,Delivered
ORD-01215,CUST-00083,PROD-0001,2025-09-22,5,59.99,Credit Card,Delivered
ORD-01216,CUST-00257,PROD-0027,2025-09-22,1,99.00,Apple Pay,Cancelled
ORD-01217,CUST-00335,PROD-0026,2025-09-22,3,74.99,Credit Card,Delivered
ORD-01218,CUST-00499,PROD-0043,2025-09-23,1,34.99,PayPal,Delivered
ORD-01219,CUST-00156,PROD-0043,2025-09-23,2,34.99,CREDIT CARD,Returned
ORD-01220,CUST-00094,PROD-0023,2025-09-23,5,19.50,Debit Card,Delivered
ORD-01221,CUST-00187,PROD-0009,2025-09-23,1,32.50,Credit Card,Delivered
ORD-01222,CUST-00149,PROD-0022,2025-09-23,1,12.99,PayPal,Delivered
